id,CT,MinHar3
1047097810,+14*24/22+17*31/28,1.4189472947434734
1086173530,+16*24/22+17*25/28,1.4189472947434734
1506372135,+3*6*24*31/10/21,1.4115330727351831
1195123817,+24*31/16-8*12/21,1.3843554972264658
947881070,+10*24*31-16*21*25,1.3778414273725692
736817133,+4*24/21+9*23/31,1.3778414273725692
1196777872,+24*33/21-8*22/21,1.3778414273725692
1532470370,+10*26*28*31/19/21,1.3778414273725692
1537295530,+13*20*24*31/12/21,1.3778414273725692
1489738235,+0*6*24*26/21/21,1.3756162853388938
727123026,+4*17/22-29*32/1,1.371741197298538
691371197,+3*23/31+24*25/12,1.371741197298538
443510456,+24*31-2*17-4*21,1.371741197298538
443527369,+24*31-3*17-4*22,1.371741197298538
443527752,+24*31-3*17-21*31,1.371741197298538
443645890,+24*31-17*24-22*31,1.371741197298538
644677075,+2*24/12-29*32/1,1.371741197298538
100235771,+10+20+29-12-17-22,1.3693744179170888
19012852,+10*24*31/18/21,1.3644554670442242
1196777778,+24*33/21-8*19/27,1.3642785270011066
1191235897,+24*26/21-18*25/0,1.3636543438335404
1146898102,+20*24/2-1*13/5,1.361941049257445
907614137,+9*15/5+24*24/21,1.3582934471982366
1520602045,+6*14*24*24/21/22,1.356776531161329
1194453203,+24*30/21-7*14/21,1.3553098102876366
1543326813,+20*24*28*31/1/27,1.3539312416082945
943905582,+10*20/22+17*31/28,1.3537866203001954
1472579755,-17*32/30-29*29/12,1.3526690150167409
20908389,+24*24*28/5/21,1.3518193995781933
1195231029,+24*31/21-1*22/30,1.351803814054475
1597048904,-14*17*24*32*33/3,1.350600808376951
1585312100,-8*14*14*24*32*33,1.350600808376951
1583792187,-8*8*10*24*30*32,1.350600808376951
1576971675,-6*6*8*14*30*32,1.350600808376951
443471884,+24*31-0*17-10*10,1.3503598714130447
237210501,+2*31-11*22-12*25,1.3481863230921705
835388413,+7*10/32+8*29/5,1.3479677311264362
1191229557,+24*26/21-9*22/5,1.3478711200844806
1184189486,+23*28/34-0*21/4,1.3475273724049457
1147450618,+20*24/26-12*12/25,1.3460722165782608
236950789,+2*31+18*23-12*25,1.3458067630095958
996366946,+12*20*25-12*12*25,1.3448305684693846
7567989,+0+11+15+20-12-17,1.3425446597745772
343754811,+9*15+24*31-3*4,1.3420039498692824
1544914972,+28*30*32*32/1/34,1.341949546170086
49686331,+4+7+20+24-12-19,1.3414329222941128
79980822,+7+20+20+24-12-16,1.3413407211768271
1422468282,-9*30/11-12*13/21,1.341147254547128
1537524211,+13*24*24*30/18/21,1.341126882829328
1537521158,+13*24*24*26/16/21,1.341126882829328
1195245059,+24*31/21-18*22/16,1.341095573521312
845020379,+7*17/33-24*29/1,1.3409359994660075
858674465,+7*28/30-24*29/1,1.3409359994660075
250989201,+3*20-2*13-2*19,1.340714937380775
1191522811,+24*27*30-12*21*27,1.3404482241562143
1140921746,+19*32/16+24*31/21,1.33981880047772
817239687,+6*24/21+11*17/31,1.33981880047772
1503879602,+2*17*20*26/22/28,1.3387461571264427
53209150,+4+15+20-12-22-26,1.338626698641154
540047822,+0*24/11-2*17/34,1.3382798755744487
491854074,-9*25-17*27-17*32,1.3382348489944171
540053537,+0*24/11-8*13/34,1.3382151329064635
1541410460,+17*20*25*33/22/28,1.3378016723928148
869858134,+8*10/34+17*26/28,1.337674963132667
7603475,+0+11+16-5-12-19,1.3371346050288273
7646744,+0+11+18-12-17-19,1.3371346050288273
7683536,+0+11+20-12-32-32,1.3371346050288273
11403898,+0+24+25+30-12-29,1.3371346050288273
203629542,+1*17+2*31-12*25,1.3371122870734853
429200999,+20*25-5*19-12*25,1.3370153416609805
1421722848,-9*28/11-31*32/14,1.336936936936937
748855685,+4*34/1-9*25/11,1.336083926440245
491283962,-9*15-21*25-24*32,1.3358699353469945
1042282151,+14*20*31-12*12*25,1.3357559715188183
1541670300,+17*25*25*26/22/28,1.3349767939117207
1517725123,+5*20*24*31*31/3,1.334563426623384
443506978,+24*31-2*10-19*34,1.3341481557084631
429260696,+20*25-11*22-12*25,1.3341481557084631
443523946,+24*31-3*10-11*22,1.3341481557084631
194446046,+1*4+20*25-12*25,1.3341481557084631
105802106,+11+20+20+21-12-12,1.3341481557084631
104932992,+11+16-1-12-19-32,1.3341481557084631
1502635754,+2*10*24*29*30/1,1.333753348253261
1490995836,+0*10*24*29*33/1,1.3336232047031622
682397982,+3*17/22+7*27/3,1.3331554983428509
605428327,+1*32/17+3*17/22,1.3331554983428509
682404093,+3*17/22+15*24/1,1.3331554983428509
682404273,+3*17/22+15*29/17,1.3331554983428509
682408775,+3*17/22+24*30/21,1.3331554983428509
682409338,+3*17/22+26*28/21,1.3331554983428509
631949507,+2*15/31+3*17/22,1.3331554983428509
682396667,+3*17/22+6*15/10,1.3331554983428509
1597012020,-14*17*20*32*33/12,1.333035272924641
1585442296,-8*14*24*30*32/2,1.333035272924641
204076440,+1*17+26*27-19*25,1.3329619830470296
203934242,+1*17+14*15-19*25,1.3329619830470296
203788171,+1*17+7*27-12*25,1.3329619830470296
1202183836,+25*30/12-13*13/27,1.3328650415861436
1202178051,+25*30/12-6*13/24,1.3328650415861436
1202184514,+25*30/12-13*34/10,1.3328650415861436
1202176099,+25*30/12-4*13/21,1.3328650415861436
1513398703,+4*17*24*26/22/28,1.332252233130427
77105337,+7+11+20-9-12-27,1.331608913012427
1195244286,+24*31/21-16*34/4,1.3314535788210298
529739336,+0*17/27-11*32/5,1.3313946020153151
444015249,+24*33-4*18-9*18,1.3310042695864004
440679019,+23*30-6*13-22*32,1.3310042695864004
1194448063,+24*30/21-2*8/34,1.3308275379393957
1493020174,+1*1*1*33/6/34,1.3307916464303062
1189302954,+24*24/11-3*17/34,1.330780335385117
11400854,+0+24+25+26-5-12,1.330246145816601
10587325,+0+20+21-12-22-34,1.330246145816601
10101304,+0+18+21-12-19-22,1.330246145816601
1544525863,+24*28*32*32*33/1,1.3300468804147865
529721222,+0*17/27+15*28/5,1.329963997684318
1486851987,+0*0*24*30/21/21,1.3299538632357275
444455798,+25*25-2*25-6*8,1.329948046875
105985409,+11+20-1-12-23-23,1.329948046875
7683057,+0+11+20-10-12-34,1.329948046875
7675438,+0+11+20+28-12-21,1.329948046875
7672885,+0+11+20+25-2-12,1.329948046875
7677427,+0+11+20+31-12-23,1.32993692945045
7676809,+0+11+20+30-12-33,1.32993692945045
727097612,+4*17/22+17*31/10,1.3295098804374927
323452001,+7*27+20*25-12*25,1.329391874315254
54285793,+4+18-8-12-19-24,1.3293571991859654
1196777729,+24*33/21-8*18/10,1.3289922094714082
1190204664,+24*25/12-33*33/16,1.3288552251794683
1133755841,+19*24/11-2*3/34,1.3285582533964704
105884007,+11+20+25+30-2-6,1.328443481123062
55258824,+4+23+26-3-8-22,1.32812504941998
237011711,+2*31+24*25-12*25,1.328095049795964
540045972,+0*24/11-0*28/34,1.328032769159935
835420611,+7*10/32-30*32/5,1.327992458755176
947870558,+10*24*30-16*16*21,1.3278396768834766
816446676,+6*24*26-14*14*25,1.3273794172843405
142090355,+20-0-0-8-9-12,1.327222760751949
1526674786,+8*14*24*28/5/21,1.3271735214601488
1265534935,-0*32/11-9*31/17,1.3270801039408615
1099620525,+17*20/25+24*30/21,1.3270210716525697
968005258,+11*17/24+24*30/21,1.3270210716525697
142370086,+20-5-10-12-13-24,1.326675989209792
153397113,+26-2-8-12-22-25,1.3266462657299791
1423573683,-9*33/11-18*29/1,1.326628500111108
1422471502,-9*30/11-16*29/1,1.326628500111108
55816719,+4+26-3-5-7-22,1.326478242259694
153322944,+26-1-3-8-10-25,1.3263689905727831
324439468,+7*29+17*21-12*25,1.3263194884770626
7672003,+0+11+20+24-1-12,1.326242364522811
208650182,+1*23-21*25-24*32,1.326020493187349
817361520,+6*24/25-8*9/7,1.3256286911104551
1525836556,+8*10*26*28/16/21,1.3255973757841495
1194454167,+24*30/21-8*16/27,1.325581056359435
22157109,+1+17+30-6-6-7,1.3255086997251102
22179864,+1+17+33-5-6-6,1.3255086997251102
22108925,+1+17+26+26-6-14,1.3255086997251102
104855702,+11+16+27+31-12-19,1.3254695518760482
558538624,+1*2/25-13*22/27,1.3252308914864173
150766925,+25+25+26-1-2-12,1.3251392881677022
150811073,+25+25+30-2-8-12,1.3251392881677022
151467490,+25+30-2-8-22-33,1.3251392881677022
3806055,+0+4+20+21-8-12,1.3239290360703075
1333564618,-3*29/1-26*28/11,1.323923915738538
703998899,+3*33/14-9*30/11,1.323923915738538
278385507,+4*33+24*33-16*21,1.3239175380982526
644675155,+2*24/12-23*25/1,1.3236786291172136
644676189,+2*24/12-26*26/10,1.3236786291172136
1531430912,+10*14*24*32/3/31,1.3236786291172136
357716689,+10*20-9*9-10*12,1.3236786291172136
335656259,+8*24-3*8-26*26,1.3236786291172136
1194453381,+24*30/21-7*19/34,1.3235055538842762
1541704396,+17*26*26*26/2/28,1.3234914348977742
1191227754,+24*26/21-7*20/21,1.3234474589173004
1593131306,-11*24*29*33/13/17,1.323376339004556
1592928938,-11*21*22*29/1/28,1.3231527413027269
862659296,+7*32/10-17*29/11,1.3231527413027269
1352625706,-4*29/1-29*29/11,1.3231527413027269
1578750917,-6*11*22*29/1/10,1.3231527413027269
21886210,+1+16+33-5-14-18,1.3230680164812425
21865653,+1+16+30-14-18-31,1.3230680164812425
21865658,+1+16+30-14-19-20,1.3230680164812425
15589272,+1+4+4+33+33-14,1.3230680164812425
21817488,+1+16+26+29-14-18,1.3230680164812425
22158741,+1+17+30-11-11-14,1.3230680164812425
15238605,+1*20*26/14/14,1.3230680164812425
1143454251,+20*20/12-26*26/27,1.323037190806881
1484385873,-24*32/11-31*31/11,1.3229490448130488
105966521,+11+20+33-12-17-31,1.3227009920185386
1120105981,+18*25/12-3*22/4,1.3227009920185386
1202174718,+25*30/12-2*34/27,1.3227009920185386
1202182019,+25*30/12-10*27/28,1.3227009920185386
3513206,+4+4+24+25-12,1.3227009920185386
1202176800,+25*30/12-4*34/28,1.3227009920185386
335656033,+8*24-3*8-12*17,1.322265866419123
567490720,+1*7/27-11*12/31,1.3219376504973572
1196785502,+24*33/21-19*22/16,1.3217757448668757
1126460790,+18*32/16+24*33/21,1.3217757448668757
1597566733,-14*24*24*26*32/2,1.3217026130236416
1517238830,+5*16*18*24*31/3,1.3215505098985283
402419563,+15*24+24*31-2*4,1.3215342636038527
137076523,+18-10-12-13-19-24,1.3214256040035666
80045713,+7+20+24+28-9-12,1.3212963499339765
827298845,+6*32/31+13*24/21,1.3209529618656533
105815484,+11+20+20-6-10-12,1.320812631029779
141736930,+20+30-3-4-22-22,1.320812631029779
140081630,+20+20+24+30-6-12,1.320812631029779
105871371,+11+20+24+30-12-22,1.320812631029779
53206568,+4+15+20-3-17-22,1.320646625733007
80170699,+7+20-3-9-17-22,1.320646625733007
1541785638,+17*30*30*31/2/28,1.3205206562373497
20393720,+17*31*31/12/28,1.3205206562373497
1541728112,+17*26*31*33/2/28,1.3205206562373497
1194449114,+24*30/21-3*8/28,1.3203621322863706
1532407669,+10*24*28*33/21/22,1.3202869954577696
1532516529,+10*28*30*31/12/21,1.3202869954577696
1420943496,-9*26/11-12*13/0,1.3202499051401784
142287813,+20-3-8-12-22-24,1.3194577340539342
1143188933,+20*20/2-1*25/5,1.3192978591335955
1143202282,+20*20/2-17*21/5,1.3192978591335955
395414921,+14*24-0*14-3*6,1.3187853058058725
55817924,+4+26-3-8-10-17,1.318725081276266
22113606,+1+17+26+33-6-21,1.3184415936245986
644646558,+2*24/12+10*23/31,1.318441038341424
1559959301,-2*6*11*29*34/1,1.3184017936829595
1504459991,+2*24*27*31/0/21,1.318337313706221
1107207915,+17*28/21+32*32/5,1.3183217545293555
1195237809,+24*31/21-8*18/3,1.3183217545293555
1112824808,+17*34/32+32*32/5,1.3183217545293555
1192417983,+24*28/2-1*10/7,1.3183217545293555
1195236513,+24*31/21-6*33/30,1.3183217545293555
1195237546,+24*31/21-8*10/4,1.3183217545293555
1195242204,+24*31/21-13*31/4,1.3183217545293555
1109023454,+17*30/21+26*28/21,1.3183217545293555
1037656285,+14*15/31+16*17/21,1.3183217545293555
859594250,+7*29/22+26*27/21,1.3183217545293555
851086563,+7*22/21-13*21/28,1.3183217545293555
851086694,+7*22/21-13*25/27,1.3183217545293555
1195247064,+24*31/21-22*25/4,1.3183217545293555
888647059,+8*25/21+13*15/32,1.3183217545293555
991569612,+12*15/31+17*18/21,1.3183217545293555
1034677478,+13*34/5+16*31/21,1.3183217545293555
1207057045,+26*27/21-25*34/22,1.3183217545293555
1207830280,+26*28/21-2*25/0,1.3183217545293555
1488453658,+0*3*22*34/5/21,1.3183217545293555
1220782078,+28*30/21-7*14/8,1.3183217545293555
1207846566,+26*28/21-25*34/28,1.3183217545293555
1207836610,+26*28/21-9*13/22,1.3183217545293555
1207836580,+26*28/21-9*12/25,1.3183217545293555
1207832382,+26*28/21-4*25/22,1.3183217545293555
851073225,+7*22/21+29*32/5,1.3183217545293555
1207054245,+26*27/21-19*25/0,1.3183217545293555
851074677,+7*22/21-0*25/34,1.3183217545293555
835392543,+7*10/32+13*34/5,1.3183217545293555
634652403,+2*17/21+15*21/31,1.3183217545293555
631949738,+2*15/31+3*24/21,1.3183217545293555
634650851,+2*17/21+13*15/32,1.3183217545293555
634657686,+2*17/21+26*27/21,1.3183217545293555
847224201,+7*19/21-13*19/27,1.3183217545293555
635078792,+2*17/32+13*34/5,1.3183217545293555
679753455,+3*15/31+17*19/21,1.3183217545293555
541967345,+0*25/21-20*33/24,1.3183217545293555
541949760,+0*25/21+31*32/17,1.3183217545293555
532679112,+0*19/21+14*32/17,1.3183217545293555
532674750,+0*19/21+9*15/17,1.3183217545293555
507028143,+0*4/21-4*19/24,1.3183217545293555
437977428,+22*31-9*25-12*21,1.3183217545293555
20924660,+24*26*31/21/33,1.3183217545293555
16789984,+4*19*27/5/21,1.3183217545293555
704882761,+3*34/5+6*24/21,1.3183217545293555
704890294,+3*34/5+16*17/21,1.3183217545293555
1499824000,+2*3*8*10/5/25,1.3183217545293555
847218025,+7*19/21-6*7/28,1.3183217545293555
845922228,+7*18/21-13*16/27,1.3183217545293555
835393601,+7*10/32+15*25/5,1.3183217545293555
784775489,+5*29/22-9*14/7,1.3183217545293555
784456922,+5*29/13-9*12/7,1.3183217545293555
747599380,+4*33/0+26*28/21,1.3183217545293555
743889646,+4*30/0+26*27/21,1.3183217545293555
704891914,+3*34/5+18*31/21,1.3183217545293555
1504823567,+3*3*8*34/5/21,1.3183217545293555
1522988360,+7*10*27*31/18/21,1.3183217545293555
1522989556,+7*10*27*33/21/25,1.3183217545293555
1524543554,+7*20*24*28/21/30,1.3183217545293555
1524772724,+7*24*24*28/21/33,1.3183217545293555
1524785050,+7*24*26*27/16/21,1.3183217545293555
1525181884,+8*8*18*24*28/5,1.3183217545293555
1532520125,+10*28*31*33/18/21,1.3183217545293555
1534911121,+12*13*24*34/5/21,1.3183217545293555
1536054318,+12*24*26*28/21/22,1.3183217545293555
1538822792,+14*24*27*31/20/21,1.3183217545293555
1538836290,+14*24*31*31/21/21,1.3183217545293555
1544475219,+24*26*28*31/6/21,1.3183217545293555
1544493329,+24*27*27*31/21/25,1.3183217545293555
1515084625,+5*7*12*28*31/21,1.3183217545293555
1515157161,+5*7*16*26*28/21,1.3183217545293555
1522987702,+7*10*27*30/16/21,1.3183217545293555
1062760945,+15*20/0-24*29/1,1.3181059968817626
715090832,+4*9/21+25*32/34,1.31808892457416
22170050,+1+17+32+33-11-14,1.3178460936983225
22111273,+1+17+26+29-11-14,1.3178460936983225
13709358,+1+1+17+33-13-14,1.3178460936983225
22112000,+1+17+26+30-14-23,1.3178460936983225
7681407,+0+11+20-5-12-13,1.3177281792407651
180803351,+0*20+17*25-0*12,1.3177281792407651
1146761706,+20*24*25-2*16*22,1.317714859364116
1544873412,+27*32*32*33/1/34,1.3177076326325745
1498421905,+1*17*31*31/9/28,1.317640585439462
1202175940,+25*30/12-4*8/27,1.317602674096585
1202176124,+25*30/12-4*14/12,1.317602674096585
848900651,+7*20/33+17*24/22,1.3173450012712649
727089901,+4*17/22+7*22/33,1.3173450012712649
100301005,+10+20-4-9-12-17,1.317200883109509
1201890008,+25*30*33-12*33*33,1.31718974114515
521171896,+0*12/21+12*32/17,1.317173686459678
736818950,+4*24/21+11*29/31,1.3171471967006596
443622756,+24*31-12*17-21*22,1.3170916979448115
105948805,+11+20+31-2-22-22,1.317078053278311
142457425,+20-8-12-13-24-32,1.3170556391799235
149197695,+24+25+26+27-2-12,1.3168758004167207
149221416,+24+25+28+30-2-12,1.3168758004167207
141633868,+20+29-2-5-10-12,1.3168758004167207
140352802,+20+21+27-2-12-22,1.3168758004167207
1526875501,+8*16*16*16*28/5,1.3168110185822808
1106868845,+17*28/7-0*3/27,1.316664546402959
1143448093,+20*20/12-14*14/18,1.316461937932633
153385955,+26-2-5-12-12-22,1.3162511455628811
47805191,+4+4+20-2-12-32,1.316191293435632
716311488,+4*10/12-4*4/8,1.3161100914515065
602639442,+1*30/14-24*34/27,1.3160579078275512
602630181,+1*30/14-9*24/21,1.3160579078275512
610392913,+2*2/30-30*32/34,1.3160493003464628
1512040687,+4*10*17*26/21/28,1.3160474630622618
1541731165,+17*26*33*33/12/28,1.3160474630622618
1513356295,+4*17*20*20/22/28,1.3160474630622618
1513408454,+4*17*25*30/22/28,1.3160474630622618
420306804,+18*25-9*21-12*19,1.316028009353054
150903688,+25+25-12-22-23-23,1.316028009353054
150903723,+25+25-12-22-27-32,1.316028009353054
150903980,+25+25-12-28-32-34,1.316028009353054
420210576,+18*25-2*8-12*19,1.316028009353054
1118775740,+18*24*25-12*19*24,1.316028009353054
420328025,+18*25-12*19-14*22,1.316028009353054
150839242,+25+25+33-10-12-29,1.316028009353054
150876854,+25+25-4-12-21-32,1.316028009353054
150860446,+25+25-1-12-21-23,1.316028009353054
150859472,+25+25-1-9-12-32,1.316028009353054
150839890,+25+25+33-12-23-28,1.316028009353054
150839740,+25+25+33-12-13-22,1.316028009353054
150876879,+25+25-4-12-23-34,1.316028009353054
150891649,+25+25-8-10-12-23,1.316028009353054
149190808,+24+25+25-1-12-13,1.316028009353054
149189653,+24+25+25+34-8-12,1.316028009353054
147440471,+23+25+25+30-9-12,1.316028009353054
147288327,+23+24+25+33-12-13,1.316028009353054
147441214,+23+25+25+31-12-32,1.316028009353054
141081513,+20+25+29-12-12-13,1.316028009353054
149199364,+24+25+26+29-12-13,1.316028009353054
149257876,+24+25+32+33-1-12,1.316028009353054
135751474,+18+25-12-13-19-26,1.316028009353054
79225686,+7+17+20+27-12-13,1.316028009353054
55410283,+4+24+25+29-1-12,1.316028009353054
78687526,+7+15+25+25-12-13,1.316028009353054
79624106,+7+18+29-12-13-19,1.316028009353054
80832694,+7+24+25-10-12-13,1.316028009353054
12317834,+25+25+26-9-12,1.316028009353054
12321690,+25+25+31-8-12,1.316028009353054
131510130,+17+20+20-1-6-12,1.316028009353054
125373873,+15+25+25+31-4-12,1.316028009353054
150819705,+25+25+31-1-12-22,1.316028009353054
150837100,+25+25+33-4-8-12,1.316028009353054
150823651,+25+25+31-12-13-34,1.316028009353054
150814795,+25+25+30-12-28-31,1.316028009353054
150768586,+25+25+26-4-12-22,1.316028009353054
150770050,+25+25+26-8-12-28,1.316028009353054
150770629,+25+25+26-10-12-31,1.316028009353054
696485967,+3*27/21+13*34/5,1.3158300584380762
1465228326,-15*33/11-17*29/34,1.3157634746969245
5762845,+0+7+25-9-9-12,1.3154817846658742
142457161,+20-8-12-12-22-22,1.3154747434480132
1193057366,+24*28/32-0*20/5,1.3154662854196453
1192262748,+24*27/32-19*31/5,1.3154662854196453
1192262914,+24*27/32-20*21/5,1.3154662854196453
1192249431,+24*27/32-3*4/5,1.3154662854196453
1175044519,+22*29/32-1*33/5,1.3154662854196453
1107488004,+17*28/32-24*33/5,1.3154662854196453
1193058819,+24*28/32-1*30/5,1.3154662854196453
1603236007,-24*26*27*29/11/34,1.3154662854196453
1193059050,+24*28/32-2*4/5,1.3154662854196453
1599303662,-16*19*26*29/11/34,1.3154662854196453
1566405998,-3*10*26*29/8/11,1.3154662854196453
1566474689,-3*11*12*29/1/30,1.3154662854196453
1567688450,-3*17*26*29/11/34,1.3154662854196453
1579816054,-6*17*26*29/8/11,1.3154662854196453
1598966838,-16*16*26*29/8/11,1.3154662854196453
1551580125,-0*24*26*29/11/21,1.3154662854196453
1600527159,-17*28*29*30/11/34,1.3154662854196453
1600662234,-18*18*26*29/11/34,1.3154662854196453
1600760872,-18*19*26*29/8/11,1.3154662854196453
1602082281,-20*24*26*29/2/11,1.3154662854196453
1193060999,+24*28/32-3*31/5,1.3154662854196453
1220214538,+28*29/32+30*32/5,1.3154662854196453
1220216754,+28*29/32-1*20/5,1.3154662854196453
1310040820,-2*25/9-24*29/33,1.3154662854196453
1484090449,-24*27/33-24*29/1,1.3154662854196453
1492822474,+0*24*28*28/4/7,1.3154662854196453
1509453162,+3*24*28*28/7/22,1.3154662854196453
1517951619,+5*24*24*27*34/32,1.3154662854196453
1517952749,+5*24*24*28/14/32,1.3154662854196453
1535834349,+12*20*28*28/7/22,1.3154662854196453
1107474190,+17*28/32-4*25/5,1.3154662854196453
1107472307,+17*28/32-2*31/5,1.3154662854196453
1106565033,+17*27/32-24*30/5,1.3154662854196453
979634480,+11*28*29-4*30*30,1.3154662854196453
593850989,+1*24/7+28*28/5,1.3154662854196453
204028466,+1*17+20*28-19*25,1.3154662854196453
105962825,+11+20+33-1-4-12,1.3154275555667745
105948205,+11+20+31-1-12-32,1.3154275555667745
77101134,+7+11+20+33-12-13,1.3154275555667745
77068683,+7+11+18-9-12-19,1.3154251637048362
634691361,+2*17/22+15*25/1,1.31533127135071
631996676,+2*15/32+12*24/21,1.3150973065859413
857193569,+7*27/21+15*28/32,1.3149674384452053
214240322,+1*31-2*13-11*22,1.3148699683748353
214193845,+1*31-0*0-13*31,1.3148699683748353
213978008,+1*31+11*30-12*25,1.3148699683748353
214029870,+1*31+14*23-12*25,1.3148699683748353
214006282,+1*31+13*17-2*13,1.3148699683748353
214182360,+1*31+29*32-12*25,1.3148699683748353
556695199,+1*1/25+17*25/10,1.3148699683748353
588551624,+1*20/25+17*24/25,1.3148699683748353
588553657,+1*20/25+21*24/6,1.3148699683748353
588554996,+1*20/25+24*28/22,1.3148699683748353
597445509,+1*26/25+7*27/22,1.3148699683748353
602621909,+1*30/14-1*10/6,1.3148699683748353
602631028,+1*30/14-10*25/8,1.3148699683748353
603981970,+1*31/14-0*17/4,1.3148699683748353
603985105,+1*31/14-3*13/1,1.3148699683748353
603991733,+1*31/14-10*17/24,1.3148699683748353
603994261,+1*31/14-13*25/6,1.3148699683748353
607075919,+1*33/25+5*24/22,1.3148699683748353
607077782,+1*33/25+7*24/1,1.3148699683748353
607077967,+1*33/25+7*29/22,1.3148699683748353
943907152,+10*20/22+20*31/10,1.3148699683748353
958326600,+10*33/22+26*31/10,1.3148699683748353
1543041914,+20*20*21*26/25/25,1.3148699683748353
588538993,+1*20/25+2*17/14,1.3148699683748353
213969720,+1*31+11*21-9*25,1.3148699683748353
556695473,+1*1/25+17*33/21,1.3148699683748353
566778075,+1*7/10+3*17/22,1.3148699683748353
575865982,+1*12/25-6*22/27,1.3148699683748353
588168838,+1*20/14-10*16/0,1.3148699683748353
588175944,+1*20/14-21*22/0,1.3148699683748353
588544194,+1*20/25+7*24/30,1.3148699683748353
213969807,+1*31+11*21-13*19,1.3148699683748353
205857697,+1*20+4*9-2*19,1.3148699683748353
205839673,+1*20+3*24-2*19,1.3148699683748353
588553227,+1*20/25+20*25/6,1.314816400429345
1491343683,+0*12*14*34/5/21,1.31480282343298
825406605,+6*31/10+10*30/22,1.3147185374122097
258246539,+3*32+4*30-3*16,1.3143843954364012
252482809,+3*23+4*33-3*12,1.3143843954364012
49838583,+4+7+32-9-12-26,1.3143843954364012
49813567,+4+7+29-9-12-30,1.3143843954364012
278391294,+4*33+25*32-3*12,1.3143843954364012
1525843685,+8*10*27*31/12/21,1.314198604702223
597038133,+1*26/14-18*25/19,1.3141968787195284
534255681,+0*20/21+13*15/5,1.3141109479720576
712156754,+4*7/26-24*29/1,1.313869502269414
489609591,-8*15-17*29-24*32,1.313728231599
1195124011,+24*31/16-8*18/16,1.3136749933694754
1370404222,-5*30/11-24*29/1,1.3135373962668604
1274112186,-1*8/30-24*29/1,1.313474595570317
1543965803,+22*24*24*24/1/30,1.3133848134887778
54691761,+4+20+29-2-8-12,1.313142011759521
157783420,+30-2-12-12-22-27,1.3130588697916876
1104895570,+17*26/2-16*28/1,1.3128037643068566
151970447,+25-2-7-7-8-22,1.312741264336653
853682132,+7*24/25-24*29/11,1.312522590524878
142127849,+20-0-7-17-22-22,1.312339522048759
964987522,+11*15/1-24*29/1,1.3121801850090955
1602772699,-22*24*32*33/25/27,1.312024916631732
1189307975,+24*24/11-8*24/34,1.3120009384016171
105941170,+11+20+30-4-12-17,1.3118731752715618
124517230,+15+20+31-2-5-12,1.3118731752715618
1011251399,+12*34/5+17*18/21,1.3117771806172651
1535679275,+12*19*19*29/5/21,1.311764243101284
1535331317,+12*16*18*29/5/21,1.311764243101284
429740324,+20*27-4*22-12*27,1.3117326880114142
634679521,+2*17/21-30*32/5,1.3115847636902145
825815106,+6*31/21-30*32/5,1.3115439374542752
1400714735,-7*33/11-9*25/1,1.311487547194225
1399433867,-7*30/11-9*27/1,1.311487547194225
1340528161,-4*9/1-7*26/11,1.311487547194225
566950968,+1*7/14+17*30/18,1.311471221639216
150754269,+25+25+25-2-12-32,1.3113709452530868
1597340550,-14*20*24*30*32/4,1.311338244304532
1541683075,+17*25*27*28/5/26,1.311320950886879
100318118,+10+20-9-12-15-27,1.31127622916146
100318275,+10+20-9-12-28-34,1.31127622916146
100233390,+10+20+29-4-4-12,1.31127622916146
